id,university_id,faculty_id,department_id,code,name,level,credits,semester,course_type
vvu_theology_leadership_and_humanities_theology_course_1,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_theology,T101,Biblical Studies,100,3,Semester 1,core
vvu_theology_leadership_and_humanities_theology_course_2,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_theology,T102,Systematic Theology,200,3,Semester 2,core
vvu_theology_leadership_and_humanities_theology_course_3,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_theology,T103,Church History,300,3,Semester 1,core
vvu_theology_leadership_and_humanities_theology_course_4,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_theology,T104,Pastoral Ministry,400,3,Semester 2,core
vvu_theology_leadership_and_humanities_religious_studies_course_1,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_religious_studies,RS101,World Religions,100,3,Semester 1,core
vvu_theology_leadership_and_humanities_religious_studies_course_2,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_religious_studies,RS102,Ethics,200,3,Semester 2,core
vvu_theology_leadership_and_humanities_religious_studies_course_3,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_religious_studies,RS103,African Traditional Religion,300,3,Semester 1,core
vvu_theology_leadership_and_humanities_religious_studies_course_4,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_religious_studies,RS104,Philosophy of Religion,400,3,Semester 2,core
vvu_theology_leadership_and_humanities_leadership_and_ministry_course_1,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_leadership_and_ministry,LAM101,Leadership Studies,100,3,Semester 1,core
vvu_theology_leadership_and_humanities_leadership_and_ministry_course_2,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_leadership_and_ministry,LAM102,Church Administration,200,3,Semester 2,core
vvu_theology_leadership_and_humanities_leadership_and_ministry_course_3,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_leadership_and_ministry,LAM103,Public Speaking,300,3,Semester 1,core
vvu_theology_leadership_and_humanities_leadership_and_ministry_course_4,vvu,vvu_theology_leadership_and_humanities,vvu_theology_leadership_and_humanities_leadership_and_ministry,LAM104,Ministry Practice,400,3,Semester 2,core
vvu_education_educational_studies_course_1,vvu,vvu_education,vvu_education_educational_studies,ES101,Foundations of Education,100,3,Semester 1,core
vvu_education_educational_studies_course_2,vvu,vvu_education,vvu_education_educational_studies,ES102,Educational Psychology,200,3,Semester 2,core
vvu_education_educational_studies_course_3,vvu,vvu_education,vvu_education_educational_studies,ES103,Assessment in Education,300,3,Semester 1,core
vvu_education_educational_studies_course_4,vvu,vvu_education,vvu_education_educational_studies,ES104,Inclusive Education,400,3,Semester 2,core
vvu_education_curriculum_and_instruction_course_1,vvu,vvu_education,vvu_education_curriculum_and_instruction,CAI101,Curriculum Studies,100,3,Semester 1,core
vvu_education_curriculum_and_instruction_course_2,vvu,vvu_education,vvu_education_curriculum_and_instruction,CAI102,Instructional Design,200,3,Semester 2,core
vvu_education_curriculum_and_instruction_course_3,vvu,vvu_education,vvu_education_curriculum_and_instruction,CAI103,Teaching Methods,300,3,Semester 1,core
vvu_education_curriculum_and_instruction_course_4,vvu,vvu_education,vvu_education_curriculum_and_instruction,CAI104,Educational Technology,400,3,Semester 2,core
vvu_education_educational_leadership_course_1,vvu,vvu_education,vvu_education_educational_leadership,EL101,School Administration,100,3,Semester 1,core
vvu_education_educational_leadership_course_2,vvu,vvu_education,vvu_education_educational_leadership,EL102,Leadership Theory,200,3,Semester 2,core
vvu_education_educational_leadership_course_3,vvu,vvu_education,vvu_education_educational_leadership,EL103,Policy and Planning,300,3,Semester 1,core
vvu_education_educational_leadership_course_4,vvu,vvu_education,vvu_education_educational_leadership,EL104,Supervision,400,3,Semester 2,core
vvu_education_guidance_and_counselling_course_1,vvu,vvu_education,vvu_education_guidance_and_counselling,GAC101,Counselling Theory,100,3,Semester 1,core
vvu_education_guidance_and_counselling_course_2,vvu,vvu_education,vvu_education_guidance_and_counselling,GAC102,Career Guidance,200,3,Semester 2,core
vvu_education_guidance_and_counselling_course_3,vvu,vvu_education,vvu_education_guidance_and_counselling,GAC103,Group Counselling,300,3,Semester 1,core
vvu_education_guidance_and_counselling_course_4,vvu,vvu_education,vvu_education_guidance_and_counselling,GAC104,Testing and Assessment,400,3,Semester 2,core
pu_business_and_management_studies_accounting_course_1,pu,pu_business_and_management_studies,pu_business_and_management_studies_accounting,A101,Financial Accounting,100,3,Semester 1,core
pu_business_and_management_studies_accounting_course_2,pu,pu_business_and_management_studies,pu_business_and_management_studies_accounting,A102,Cost Accounting,200,3,Semester 2,core
pu_business_and_management_studies_accounting_course_3,pu,pu_business_and_management_studies,pu_business_and_management_studies_accounting,A103,Auditing,300,3,Semester 1,core
pu_business_and_management_studies_accounting_course_4,pu,pu_business_and_management_studies,pu_business_and_management_studies_accounting,A104,Taxation,400,3,Semester 2,core
pu_business_and_management_studies_banking_and_finance_course_1,pu,pu_business_and_management_studies,pu_business_and_management_studies_banking_and_finance,BAF101,Corporate Finance,100,3,Semester 1,core
pu_business_and_management_studies_banking_and_finance_course_2,pu,pu_business_and_management_studies,pu_business_and_management_studies_banking_and_finance,BAF102,Financial Markets,200,3,Semester 2,core
pu_business_and_management_studies_banking_and_finance_course_3,pu,pu_business_and_management_studies,pu_business_and_management_studies_banking_and_finance,BAF103,Investment Analysis,300,3,Semester 1,core
pu_business_and_management_studies_banking_and_finance_course_4,pu,pu_business_and_management_studies,pu_business_and_management_studies_banking_and_finance,BAF104,Risk Management,400,3,Semester 2,core
pu_business_and_management_studies_marketing_course_1,pu,pu_business_and_management_studies,pu_business_and_management_studies_marketing,M101,Principles of Marketing,100,3,Semester 1,core
pu_business_and_management_studies_marketing_course_2,pu,pu_business_and_management_studies,pu_business_and_management_studies_marketing,M102,Consumer Behaviour,200,3,Semester 2,core
pu_business_and_management_studies_marketing_course_3,pu,pu_business_and_management_studies,pu_business_and_management_studies_marketing,M103,Digital Marketing,300,3,Semester 1,core
pu_business_and_management_studies_marketing_course_4,pu,pu_business_and_management_studies,pu_business_and_management_studies_marketing,M104,Sales Management,400,3,Semester 2,core
pu_business_and_management_studies_human_resource_management_course_1,pu,pu_business_and_management_studies,pu_business_and_management_studies_human_resource_management,HRM101,Organizational Behaviour,100,3,Semester 1,core
pu_business_and_management_studies_human_resource_management_course_2,pu,pu_business_and_management_studies,pu_business_and_management_studies_human_resource_management,HRM102,Recruitment and Selection,200,3,Semester 2,core
pu_business_and_management_studies_human_resource_management_course_3,pu,pu_business_and_management_studies,pu_business_and_management_studies_human_resource_management,HRM103,Labour Relations,300,3,Semester 1,core
pu_business_and_management_studies_human_resource_management_course_4,pu,pu_business_and_management_studies,pu_business_and_management_studies_human_resource_management,HRM104,Performance Management,400,3,Semester 2,core
