id,university_id,faculty_id,name
radford_business_and_management_studies_business_administration,radford,radford_business_and_management_studies,Business Administration
radford_computing_and_information_technology_computer_science,radford,radford_computing_and_information_technology,Computer Science
radford_computing_and_information_technology_information_technology,radford,radford_computing_and_information_technology,Information Technology
radford_computing_and_information_technology_information_systems,radford,radford_computing_and_information_technology,Information Systems
radford_computing_and_information_technology_cybersecurity,radford,radford_computing_and_information_technology,Cybersecurity
radford_computing_and_information_technology_data_science,radford,radford_computing_and_information_technology,Data Science
radford_computing_and_information_technology_software_engineering,radford,radford_computing_and_information_technology,Software Engineering
radford_health_sciences_nursing,radford,radford_health_sciences,Nursing
radford_health_sciences_midwifery,radford,radford_health_sciences,Midwifery
radford_health_sciences_public_health,radford,radford_health_sciences,Public Health
radford_health_sciences_medical_laboratory_science,radford,radford_health_sciences,Medical Laboratory Science
radford_health_sciences_physician_assistantship,radford,radford_health_sciences,Physician Assistantship
radford_health_sciences_health_information_management,radford,radford_health_sciences,Health Information Management
radford_media_communication_and_creative_arts_journalism,radford,radford_media_communication_and_creative_arts,Journalism
radford_media_communication_and_creative_arts_public_relations,radford,radford_media_communication_and_creative_arts,Public Relations
radford_media_communication_and_creative_arts_communication_studies,radford,radford_media_communication_and_creative_arts,Communication Studies
radford_media_communication_and_creative_arts_film_and_media_studies,radford,radford_media_communication_and_creative_arts,Film and Media Studies
radford_education_educational_studies,radford,radford_education,Educational Studies
radford_education_curriculum_and_instruction,radford,radford_education,Curriculum and Instruction
radford_education_educational_leadership,radford,radford_education,Educational Leadership
radford_education_guidance_and_counselling,radford,radford_education,Guidance and Counselling
jayee_business_and_management_studies_accounting,jayee,jayee_business_and_management_studies,Accounting
jayee_business_and_management_studies_banking_and_finance,jayee,jayee_business_and_management_studies,Banking and Finance
jayee_business_and_management_studies_marketing,jayee,jayee_business_and_management_studies,Marketing
jayee_business_and_management_studies_human_resource_management,jayee,jayee_business_and_management_studies,Human Resource Management
jayee_business_and_management_studies_procurement_and_supply_chain,jayee,jayee_business_and_management_studies,Procurement and Supply Chain
jayee_business_and_management_studies_business_administration,jayee,jayee_business_and_management_studies,Business Administration
jayee_computing_and_information_technology_computer_science,jayee,jayee_computing_and_information_technology,Computer Science
jayee_computing_and_information_technology_information_technology,jayee,jayee_computing_and_information_technology,Information Technology
jayee_computing_and_information_technology_information_systems,jayee,jayee_computing_and_information_technology,Information Systems
jayee_computing_and_information_technology_cybersecurity,jayee,jayee_computing_and_information_technology,Cybersecurity
jayee_computing_and_information_technology_data_science,jayee,jayee_computing_and_information_technology,Data Science
jayee_computing_and_information_technology_software_engineering,jayee,jayee_computing_and_information_technology,Software Engineering
jayee_health_sciences_nursing,jayee,jayee_health_sciences,Nursing
jayee_health_sciences_midwifery,jayee,jayee_health_sciences,Midwifery
jayee_health_sciences_public_health,jayee,jayee_health_sciences,Public Health
jayee_health_sciences_medical_laboratory_science,jayee,jayee_health_sciences,Medical Laboratory Science
jayee_health_sciences_physician_assistantship,jayee,jayee_health_sciences,Physician Assistantship
jayee_health_sciences_health_information_management,jayee,jayee_health_sciences,Health Information Management
jayee_media_communication_and_creative_arts_journalism,jayee,jayee_media_communication_and_creative_arts,Journalism
jayee_media_communication_and_creative_arts_public_relations,jayee,jayee_media_communication_and_creative_arts,Public Relations
jayee_media_communication_and_creative_arts_communication_studies,jayee,jayee_media_communication_and_creative_arts,Communication Studies
jayee_media_communication_and_creative_arts_film_and_media_studies,jayee,jayee_media_communication_and_creative_arts,Film and Media Studies
jayee_education_educational_studies,jayee,jayee_education,Educational Studies
jayee_education_curriculum_and_instruction,jayee,jayee_education,Curriculum and Instruction
jayee_education_educational_leadership,jayee,jayee_education,Educational Leadership
jayee_education_guidance_and_counselling,jayee,jayee_education,Guidance and Counselling
zenith_business_and_management_studies_accounting,zenith,zenith_business_and_management_studies,Accounting
zenith_business_and_management_studies_banking_and_finance,zenith,zenith_business_and_management_studies,Banking and Finance
zenith_business_and_management_studies_marketing,zenith,zenith_business_and_management_studies,Marketing
zenith_business_and_management_studies_human_resource_management,zenith,zenith_business_and_management_studies,Human Resource Management
zenith_business_and_management_studies_procurement_and_supply_chain,zenith,zenith_business_and_management_studies,Procurement and Supply Chain
zenith_business_and_management_studies_business_administration,zenith,zenith_business_and_management_studies,Business Administration
zenith_computing_and_information_technology_computer_science,zenith,zenith_computing_and_information_technology,Computer Science
zenith_computing_and_information_technology_information_technology,zenith,zenith_computing_and_information_technology,Information Technology
zenith_computing_and_information_technology_information_systems,zenith,zenith_computing_and_information_technology,Information Systems
zenith_computing_and_information_technology_cybersecurity,zenith,zenith_computing_and_information_technology,Cybersecurity
zenith_computing_and_information_technology_data_science,zenith,zenith_computing_and_information_technology,Data Science
zenith_computing_and_information_technology_software_engineering,zenith,zenith_computing_and_information_technology,Software Engineering
zenith_health_sciences_nursing,zenith,zenith_health_sciences,Nursing
zenith_health_sciences_midwifery,zenith,zenith_health_sciences,Midwifery
zenith_health_sciences_public_health,zenith,zenith_health_sciences,Public Health
zenith_health_sciences_medical_laboratory_science,zenith,zenith_health_sciences,Medical Laboratory Science
zenith_health_sciences_physician_assistantship,zenith,zenith_health_sciences,Physician Assistantship
zenith_health_sciences_health_information_management,zenith,zenith_health_sciences,Health Information Management
zenith_media_communication_and_creative_arts_journalism,zenith,zenith_media_communication_and_creative_arts,Journalism
zenith_media_communication_and_creative_arts_public_relations,zenith,zenith_media_communication_and_creative_arts,Public Relations
zenith_media_communication_and_creative_arts_communication_studies,zenith,zenith_media_communication_and_creative_arts,Communication Studies
zenith_media_communication_and_creative_arts_film_and_media_studies,zenith,zenith_media_communication_and_creative_arts,Film and Media Studies
zenith_education_educational_studies,zenith,zenith_education,Educational Studies
zenith_education_curriculum_and_instruction,zenith,zenith_education,Curriculum and Instruction
zenith_education_educational_leadership,zenith,zenith_education,Educational Leadership
zenith_education_guidance_and_counselling,zenith,zenith_education,Guidance and Counselling
wiuc_gh_business_and_management_studies_accounting,wiuc_gh,wiuc_gh_business_and_management_studies,Accounting
wiuc_gh_business_and_management_studies_banking_and_finance,wiuc_gh,wiuc_gh_business_and_management_studies,Banking and Finance
wiuc_gh_business_and_management_studies_marketing,wiuc_gh,wiuc_gh_business_and_management_studies,Marketing
